8192 4 M
 -1.185633 -0.404344 -1.003952 -0.824728 -0.500395 -0.319314 -1.050448
 -0.463173 0.783937 1.260213 -0.075954 2.375582 -0.763860 0.415121
 -0.979628 0.223531 0.284686 0.009782 -1.286235 -0.870170 -0.091623
 -0.646049 0.289978 -0.710336 0.665120 -0.028710 1.557207 -0.725361
 0.207182 0.138298 0.610589 -1.100943 0.290161 0.830650 -0.009379
 -1.053457 -1.244674 -0.206531 0.280200 -0.915267 1.713093 -0.644637
 1.018151 -0.272178 -0.896163 0.112438 -0.615247 -0.855420 -0.204394
 0.752069 -0.830109 1.262991 -1.163623 1.209255 0.149476 0.149161
 0.858258 -1.030216 1.232109 -1.048987 -0.096495 0.224387 -1.048440
 0.397725 0.678317 -1.074288 -1.065760 -0.224178 0.436331 -1.128588
 -0.180076 -0.518713 0.795387 -0.851257 0.191877 -0.172802 1.711945
 0.834454 0.371392 -0.986555 -3.000189 0.511778 1.224950 -0.182476
 -0.784566 0.334391 0.313043 -0.428746 -0.834811 -0.147615 0.182662
 -1.084260 0.385877 0.748787 -1.320223 0.048790 -1.001943 -1.399458
 1.111423 -1.011619 1.200191 -1.022419 -2.260271 -1.062278 0.378767
 0.927087 1.045394 0.584926 -0.529753 -0.760083 0.233363 1.017380
 0.628145 -0.961029 -1.220132 -1.220287 -0.172757 -1.452484 -0.868806
 -0.983248 1.207359 -0.436813 -0.215829 1.601397 0.146854 -1.899122
 1.031848 0.218812 0.372004 -0.637592 0.492864 -0.439565 0.412580
 0.029042 -0.127323 0.421493 -1.255938 1.090929 2.083443 -0.260607
 1.221030 0.464217 -1.137333 -0.449240 2.129700 0.874954 -0.849474
 1.264292 0.905427 -0.791363 -2.198339 0.910002 1.070323 -0.419318
 1.224894 0.881820 -1.079255 0.368235 0.823310 0.200849 0.071217
 0.268520 0.897247 -0.035397 -0.755525 -0.848216 -0.058487 -0.982121
 0.525836 0.611658 -1.142997 -1.015760 0.065053 -1.329434 0.505044
 0.991347 -0.407716 0.315829 -0.826806 1.028174 -1.505603 -1.200351
 -0.513358 0.432691 -0.702236 0.168411 -0.489406 0.474032 -0.928706
 -0.758502 -0.706295 0.507427 1.230565 1.002490 1.778909 -0.622595
 -0.852957 -0.417875 -0.401971 0.467884 -0.451919 0.161947 0.575787
 -0.512284 -0.391127 0.978042 0.006266 -1.032533 -0.119633 -0.287949
 -0.799039 0.748800 -0.773627 1.083043 -0.120851 -1.016846 -0.658096
 -0.834870 0.991128 1.271586 1.123430 0.205040 0.807926 0.443727
 0.691783 0.699714 -1.078992 1.407789 -0.469176 0.026649 -1.441166
 -1.267986 0.343871 0.523174 -0.289450 0.622478 -0.445468 0.330725
 -0.628258 0.959789 0.088334 -1.177914 -0.499405 -0.301781 1.095484
 -0.943966 -0.718047 -1.081117 0.452241 1.505225 1.062928 -0.960897
 -0.061185 -0.215558 0.308451 1.235023 1.416212 -0.028548 0.698218
 -1.121396 0.290092 -0.378711 -0.750987 -0.511398 1.652050 0.696349
 -0.991741 0.108847 -1.205119 -1.293185 0.051662 -0.234777 -0.975777
 0.054030 0.363437 -0.233602 -1.889576 0.458096 1.501662 0.338838
 -0.241377 -1.298759 0.134424 -0.483956 -0.887440 0.627425 -1.969007
 -1.015358 -0.513737 -0.552199 0.827811 -1.735171 1.050204 0.001501
 0.900522 -0.187751 1.291033 0.369370 1.193135 1.301989 2.790462
 0.417553 0.681419 1.246024 -0.321456 -1.196806 0.916170 -0.466155
 -1.037853 -1.189017 -0.070155 -1.456019 0.923797 0.021771 -0.110918
 0.662338 0.186082 1.109796 -0.568717 0.050134 1.462686 0.138693
 1.188163 0.619244 -1.111310 -0.373007 0.582466 -0.644500 0.223856
 0.902317 0.221708 0.262488 0.665296 1.137285 0.283298 1.160026
 0.793791 -0.224391 -0.538791 1.303591 -1.400426 0.356862 -0.075043
 -0.902046 0.187237 -0.986124 -0.424545 -0.914318 -0.213179 1.022883
 -1.203598 0.214285 -1.212190 -0.277694 0.354227 0.507061 -0.626448
 -0.711588 1.141157 -1.251258 1.047833 0.048277 -0.551786 0.813485
 -1.011296 0.068294 -0.675306 -1.856027 1.823096 -0.137850 0.455223
 -0.313183 -0.633041 0.651838 0.027179 1.209924 1.152449 0.053641
 0.316390 -0.924908 -0.042759 1.246439 -1.291865 -0.482017 -0.759665
 -0.375411 0.483455 0.708118 -1.541988 0.020503 0.440397 -0.269061
 -1.279814 0.333877 -0.268230 0.501738 0.297163 0.223207 0.513506
 0.382157 -0.404195 0.746022 -0.457164 0.200287 0.079157 1.316222
 -1.120786 1.110007 0.934771 -0.895676 -0.416940 1.437004 0.205156
 -0.189451 -0.120677 -0.431305 -0.393365 -0.149906 -1.307622 2.228924
