8192 3 M
0.773279 0.168417 0.209402 -2.328651 -0.335369 0.335978
 0.707022 -0.423081 0.711888 1.276376 -0.031881 -0.003084
 0.258996 -0.960238 0.777483 -0.087171 0.205365 0.791334
 0.695695 0.203376 -0.723186 -0.416369 0.558964 0.144523
 0.592939 0.324991 0.376704 1.495734 0.519946 -0.715703
 0.903969 -0.891113 0.895362 0.385856 -0.530484 -1.107326
 0.514733 0.530676 -0.571525 -0.381397 0.302671 -0.079814
 -0.052648 -0.152593 -0.114117 0.062334 -0.120786 1.143863
 0.054180 0.916139 -0.491886 0.198787 -0.689018 -0.469786
 0.817276 0.026365 -0.791944 1.063034 -0.656883 0.974428
 -0.874888 0.632282 0.445833 0.030622 0.852153 0.963080
 -0.208460 0.083270 0.238433 -1.673169 0.665628 -0.267154
 -0.315197 -0.105510 0.862258 1.252305 0.189181 1.245220
 -0.531478 -0.251529 0.703643 0.463003 1.378403 0.311802
 1.064831 0.563711 -0.809925 -0.020791 -0.432199 -0.916231
 -0.250061 -0.691646 -0.984160 1.079320 -0.375573 -0.331303
 -0.883887 0.275786 0.730627 -1.375476 -2.590458 1.103271
 0.962129 0.888910 -0.031907 -1.433771 0.826049 -1.038897
 0.700937 0.441026 -0.415110 -0.616383 0.159422 -0.711086
 0.652943 0.533235 -0.445823 -0.286428 0.466149 -0.131166
 -0.615831 0.399368 -0.887555 2.039774 -0.332402 0.313217
 -0.991230 -0.127255 -0.760716 0.614429 -1.602213 1.549328
 -0.307703 1.089929 -0.624720 0.734771 -0.182103 -0.222427
 0.443696 0.258688 0.169237 -0.027276 -0.032082 1.047347
 0.684052 0.639911 0.373181 0.819029 0.349439 -0.276278
 1.048196 -0.465496 0.842862 -0.469297 0.376060 -0.376122
 0.833245 -0.296615 -0.338210 -0.383385 -0.035672 -0.945392
 0.821733 -0.705164 1.040095 -0.050206 -0.418606 -0.108316
 -0.976175 0.935548 0.447005 0.030091 -0.274222 2.054607
 0.775814 0.641514 -0.147324 -0.082862 0.005712 1.396658
 0.422669 0.343687 0.949797 2.210529 0.936119 0.352270
 0.001520 0.971228 0.895138 0.403113 -0.692550 -2.091536
 0.862871 1.047233 0.737302 1.497526 1.698012 -0.658779
 -0.714314 0.326150 0.717470 -0.323594 0.173396 1.183523
 -0.774165 -0.623849 0.994664 0.247799 -0.521964 0.586321
 -0.202507 0.351911 -1.014015 -0.511798 0.094195 -1.213773
 -0.170873 -0.631406 0.813559 -0.586410 1.009093 -0.588923
 -0.966500 0.610539 0.965680 1.022218 0.461045 1.072697
 0.453108 -0.292188 0.757719 2.108693 -0.060485 0.817131
 0.774229 0.196432 0.781849 1.021547 1.276245 -0.757568
 0.568154 0.315297 0.996809 2.022436 -2.035892 0.145290
 1.000642 -1.023180 -0.232271 -1.617956 0.812908 0.439054
 -0.989517 -0.552596 0.152617 0.175753 2.510267 0.824174
 0.098469 -0.160744 0.773307 0.052945 1.923955 1.357790
 -0.965469 0.780398 0.410608 -0.933744 -0.853744 1.239926
 -0.452455 0.834885 0.198377 1.729946 -0.238620 -0.444953
 0.880664 0.683593 -0.488190 -0.329590 -1.277799 1.313849
 0.781097 0.913793 -0.997321 -0.914148 1.911335 0.003846
 -0.614324 0.846542 1.009068 0.611792 -0.082643 0.133112
 -0.071018 0.709969 0.025474 0.744818 -0.095544 -0.339184
 -0.870838 1.071680 0.791937 0.222722 -0.442989 0.460191
 -0.252148 -0.057637 0.560863 -0.775065 -1.604307 0.933826
 0.456307 -0.538630 0.985309 0.426286 -1.143154 0.542017
 -1.072014 -0.180343 0.206879 0.970104 -1.033630 0.120878
 0.054124 -0.142677 -0.358072 2.152047 1.742802 -0.885029
 0.773112 0.470176 -0.629235 -0.235658 0.752715 1.189120
 -0.072765 0.076330 -0.887278 0.352940 0.341813 0.293496
 0.195319 0.707122 0.380250 -1.549196 -1.050282 -0.836024
 -1.049008 -0.388489 0.659808 -0.642371 0.494356 0.939893
 0.262360 0.414624 -0.178482 -1.489971 -0.016584 -0.576970
 0.439201 0.903739 -0.472949 0.136681 0.001865 1.272578
 -0.797062 0.500086 1.077980 -0.201259 -0.102252 0.089527
 0.612562 -0.634242 -0.874050 -1.201971 0.546802 0.726394
 0.825295 -0.516396 -0.788057 1.627874 1.023804 0.453094
 0.226274 0.908917 0.887343 0.429749 -0.582084 -0.815131
 -0.223432 0.959422 0.961250 -0.724535 -1.413896 -1.012011
 -1.078550 -0.378643 -0.276210 0.047425 0.724820 0.886168
