128 1 N
 0.070839 0.084823 -0.275683 0.214307 -0.152986 -0.466965 -0.852951 0.594305
 0.366630 -0.175282 -0.347492 0.967449 0.794632 -1.139450 -0.452700 -0.186695
 0.266424 -1.169404 -1.572233 0.740237 -0.436116 -0.379332 -0.118057 -0.237466
 -1.185310 0.409143 0.232574 0.310806 -0.403444 -0.391754 0.461033 1.155633
 -1.661190 0.210073 0.952612 0.551615 -0.459372 -0.415235 0.421366 0.735666
 0.155667 0.289477 -0.136312 -0.157667 -0.248733 -0.358642 1.566284 -0.714435
 0.311504 -0.481829 -0.479270 0.402439 -0.958423 1.691172 -0.235893 -0.220962
 0.368583 0.022549 0.453871 0.734377 1.315262 0.761155 -1.447764 0.122650
 -0.262205 0.394676 -2.714532 1.113433 -0.361295 -0.573319 -0.037442 -0.125833
 -0.590485 0.323534 0.767137 1.628223 1.439625 0.520346 -0.486290 -0.026754
 -0.004112 0.518450 -0.591793 -1.397122 0.379053 -0.313908 -0.010889 -0.615390
 0.204155 0.735871 -0.984590 0.159115 -0.268056 -0.423821 0.173933 -1.096237
 -0.285355 0.407963 -0.366858 0.527238 0.464097 0.519665 1.235826 0.976657
 1.135763 -0.549604 -0.404202 -0.437167 0.932853 1.091358 -2.061308 1.335897
 -0.283202 0.573212 -0.403562 -1.042730 0.102703 -1.720360 -1.066419 0.295317
 0.361403 0.197305 -0.547959 -3.158066 1.629053 1.499806 -0.248943 0.354983
 -0.504221 -0.767942 -0.086819 0.297699 0.140412 -0.511002 -0.167746 0.338501
 1.734282 -0.702927 2.326398 0.391952 0.005843 -0.335198 0.594141 -1.007548
 0.384911 -0.109298 -0.448725 -0.466489 -0.472899 -0.497446 -2.514275 -0.101089
 -0.206392 -1.199029 0.534826 -0.377572 -0.565312 -1.605891 0.595911 -0.310122
 0.314778 -0.236442 0.141843 -0.106036 0.240749 0.850464 -0.398917 -0.867818
 0.241530 0.456197 -0.386610 1.037717 1.896510 0.216441 0.231851 -0.448097
 0.406189 0.243874 -0.127611 1.236093 0.900724 -0.257649 0.457889 -0.192506
 0.443426 -0.076019 1.340979 -0.048157 -1.630873 -0.531189 0.458015 -0.564594
 0.391805 -0.076756 3.647755 -0.788052 0.591689 -0.221620 -0.455830 -0.386831
 -0.091570 0.451583 -0.728169 0.486823 -0.130576 -0.569283 0.293925 -0.411884
 -0.463903 -0.659897 0.568098 -0.565139 0.384231 -0.310267 -0.807414 0.439139
 -2.093360 0.096064 -0.014998 0.570681 -0.650391 -0.220827 -0.409930 -2.224701
 -0.555828 -0.153491 0.062149 0.616339 -0.600476 0.282065 0.795035 -0.268406
 0.059321 -0.413302 0.379103 0.659470 -0.185358 -0.995987 0.192189 -0.292526
 0.059883 0.214627 -0.467908 -0.502954 -0.314880 0.489568 0.429049 0.482613
 -0.295436 -0.519975 -0.659549 -0.211783 0.195708 0.216903 -0.553501 -1.595478
 -0.092349 -0.802951 0.131387 0.491674 -0.151233 0.033047 -0.484749 0.195844
 1.766530 -0.819320 -0.379273 -0.229190 0.582035 0.329198 -1.357948 -0.555384
 -0.584412 0.547644 0.424030 0.228043 -1.877810 0.161876 -0.789015 0.706981
 0.094320 -0.121996 -0.219814 -0.830303 -0.925987 0.981797 -0.802151 0.457651
 -0.044664 0.217081 -1.338176 -0.867013 0.214855 -0.530271 0.109637 -0.597210
 -0.132433 -0.100539 0.632003 -1.792142 -0.602725 0.263625 0.061203 -0.356385
 1.081300 1.695771 0.982647 -1.093586 -0.098276 -0.583250 -0.216755 -0.267276
 0.576532 -1.188029 0.350275 0.147461 0.090181 0.017808 0.013491 0.598362
 1.537974 0.203062 0.199994 -0.465095 -0.328950 0.945076 0.241744 1.133241
 1.435637 -0.366760 -0.340806 0.138141 1.024170 -0.390591 -0.718019 1.171949
 0.245715 0.344135 -0.055876 1.155698 1.168431 -1.654712 0.066989 0.179489
 0.133035 0.019544 -0.507717 -0.006941 -0.690013 0.642897 0.280542 -0.076260
 0.503126 -0.279272 -0.722382 -1.928451 1.863848 0.167891 -0.166619 0.437290
 -0.092302 -0.504638 -0.775085 -1.273031 -0.312409 -0.048069 -0.266417 0.515553
 0.254066 0.468016 -1.439755 -0.548968 0.338042 0.408445 -0.552959 -0.664241
 0.702471 -1.622461 0.496460 -0.044291 0.191081 -0.801648 0.871333 0.401109
 0.782021 -0.577871 -0.209464 0.305284 1.916500 -0.542260 0.201882 -1.433246
 -0.291958 -0.271813 -0.046906 0.418231 -0.681030 1.907291 0.766987 -0.594324
 0.366671 0.547341 0.100765 0.429421 1.140884 -0.776707 -0.562495 -0.554948
 0.492042 0.574883 -3.259348 0.803913 -0.082806 -0.212856 -0.064228 -0.189885
 -1.900122 -1.804773 -1.637872 -1.514709 -0.059860 -0.146740 -0.295503 2.164891
 -0.647927 -1.732666 1.142337 -0.184977 -0.354573 -0.522436 1.856175 0.200156
 -0.259778 -1.684014 -0.236933 0.119808 -0.131154 -1.112278 -0.523929 1.778124
 -0.227149 0.254333 0.527990 -0.223776 0.282588 -1.259336 0.698452 0.604141
 -0.132766 0.401194 0.383290 0.080657 -1.734464 0.919805 -1.022755 0.372993
 0.261930 0.204942 2.062417 1.350677 1.088603 -0.502569 -0.510723 0.446274
 0.478359 -0.643623 0.118850 0.233887 1.226281 -0.262431 0.044718 -0.559624
 0.670738 1.091184 0.676381 -0.348822 -0.164264 -0.080488 -0.501389 0.637690
 -1.640383 -0.566266 0.996728 0.158563 0.232944 0.165802 -0.164870 0.802061
 0.132324 1.075918 -0.329229 -0.354207 -0.192381 -0.476045 -0.802543 -0.441947
 1.233378 0.081454 -0.118138 0.419003 0.075477 0.809920 1.271838 0.464107
 -0.174110 0.386633 0.499623 0.269566 0.496638 0.717007 -0.275797 0.038012
 -0.446926 -0.158141 1.634482 -0.993672 0.573091 1.260092 -0.148183 0.363363
 -0.129685 0.561144 -0.112852 0.872370 1.566595 -0.212362 -0.596511 0.042077
 -0.184386 1.022889 0.484777 0.446879 -0.336563 0.506321 0.080864 0.100563
 0.773945 0.347438 1.063355 0.217830 -0.121721 0.330844 -1.695074 1.371364
 -0.309715 1.650175 -0.420714 0.265015 -0.200108 0.351206 -1.390490 0.836871
 0.147441 -0.294238 0.077272 0.313927 -1.242917 -1.494079 1.170940 -0.121563
 0.408949 -0.427429 0.337015 -0.640316 0.073757 -1.008622 0.190213 -0.337877
 -0.343357 -0.338376 -0.620914 -0.809030 -0.967455 -0.846088 0.159241 0.098103
 -0.194588 -0.416660 -0.403554 -0.215784 -0.725220 0.552799 0.188699 -0.062144
 1.457464 -1.274222 1.060177 -0.557116 0.287438 0.205008 0.355627 -0.188032
 -1.679008 1.188090 0.785697 0.210375 0.407913 -0.163483 0.047299 -1.226347
 1.425859 1.284117 0.516053 -0.367839 0.245452 0.168317 0.164896 -0.793810
 0.784593 0.005855 0.580022 0.095631 -0.875389 0.009402 0.732342 0.204614
 -0.030118 0.270843 -0.342239 -0.122108 -0.600935 1.985221 -0.384534 0.083191
 -0.163458 0.273621 -0.537424 0.997445 2.313567 0.450314 0.294062 -0.383343
 0.547132 -0.165561 -0.288086 -1.378881 0.124987 -0.326569 0.504211 -0.503038
 -0.626617 0.301939 -1.947551 0.874546 0.137600 -0.201139 -0.448949 -0.677057
 -0.845167 0.858541 0.353811 -0.358669 -0.080960 0.585565 -0.045011 0.630345
 -0.934702 -0.994101 0.231467 0.367879 -0.381367 0.674384 -1.121277 -0.015115
 2.170244 0.171672 -0.468792 -0.210027 2.595411 1.270380 -1.439990 1.712392
 0.545342 0.569051 -0.361827 -0.091403 -0.350717 1.246759 -1.061561 -0.451876
 -0.480602 0.470555 -0.966662 0.379433 0.145973 -1.072858 0.473443 0.243618
 0.250045 1.236293 0.036979 0.968368 -0.335052 -0.273222 0.536776 0.035128
 -0.083912 1.599336 -0.699458 0.199117 0.197682 0.123507 0.050138 0.490023
 -1.181368 1.106830 -1.823891 0.079456 0.083293 0.171972 1.479305 0.523735
 0.471264 0.068333 0.320488 0.241948 0.445719 0.792888 -0.461819 0.465419
 2.626352 0.130867 0.073922 0.507645 -1.570754 0.080982 -0.233844 0.330615
 0.185956 0.304625 -0.287668 -0.318582 0.176839 -2.642081 0.909066 0.513408
 -0.286172 0.347537 -0.853599 -0.754496 0.383690 0.240099 0.331443 -0.403682
 0.450565 -0.466278 1.456710 0.521552 0.570960 -0.329521 0.101608 0.020649
 -1.127306 0.573471 -0.311018 -1.142158 -0.438619 0.128893 0.035696 -2.559183
 0.426767 -0.101576 -1.980066 0.517314 0.338573 -0.410624 -1.218975 1.137173
 -1.719347 0.370301 -0.464740 -0.521249 0.499979 0.072670 2.138515 -0.013960
 0.633024 0.247304 -0.337173 0.057888 1.854309 -0.269352 1.041957 2.426770
 -0.517112 0.164283 0.410788 -0.122829 -0.647582 1.042815 0.134278 -0.354491
 0.557639 0.078535 1.280655 -0.801537 -0.070112 -0.363146 -0.213337 0.292505
 0.557522 -1.128288 1.030321 0.601404 0.640750 -0.368652 -0.351869 0.596172
 -0.419018 0.639575 -0.978526 -1.691191 -0.379457 0.236999 0.471001 -1.277435
 1.702039 -0.588665 -0.454787 -0.015013 -0.053242 -0.469831 -1.324207 1.333712
 0.678322 -0.810903 -0.596024 0.544440 -0.380227 -0.284062 -1.021879 1.144634
 0.892472 0.591183 0.293997 0.544802 0.098794 -0.188015 0.248257 0.825717
 0.097657 0.484901 0.185338 -1.239794 -0.406045 -0.078446 0.111704 -0.424885
 -0.083587 -0.352503 -0.170171 -1.186912 0.063886 2.330406 -0.017868 0.196876
 0.508855 -0.992898 -0.693373 -0.793770 0.827445 0.546921 -0.180559 -0.176036
 1.899884 1.589528 0.598502 0.088215 0.442600 0.302788 -0.210338 -0.505659
 1.744246 -1.173893 1.861274 0.416404 0.314739 0.063584 0.112928 -1.181858
 -1.761340 -0.190945 0.042084 -0.328410 -0.234474 -0.029801 0.978790 0.813533
 0.302769 0.189812 0.276913 0.152573 -1.108820 0.103861 -0.348156 -1.433242
