16384 0 F
0.153383 -0.234568 -0.574597
0.472555 0.620981 -0.631519
-1.250859 0.486753 0.009881
-0.156788 -0.741902 -0.274226
-1.109384 -0.046609 1.284767
0.881240 -1.042047 -0.041010
-1.065092 -0.986144 -0.810355
-0.616694 0.752241 0.139697
-1.099603 0.676529 0.464420
-1.263934 -0.733472 -0.845530
-1.066375 1.086201 0.355416
0.578414 -0.666896 0.080427
-0.216083 -0.314253 -0.208147
0.954377 -1.238577 -0.404695
0.605367 -1.075347 -0.178758
1.076366 0.404568 -0.242702
0.784687 0.541368 0.884825
0.970473 0.980030 0.656195
1.076424 0.556231 -0.181370
0.635794 0.013763 0.272694
0.183784 -1.225889 1.196167
0.377850 -0.210893 0.889285
-0.492205 -0.301873 0.029830
0.381360 0.701997 1.430419
-0.426401 -0.529247 0.081712
0.812698 0.942654 1.285579
0.363246 -0.054683 -0.820636
0.478780 -0.828708 0.582886
0.252143 -0.807825 -0.102214
0.248090 0.487815 0.229098
0.657007 -0.854909 -0.420728
-0.690549 -0.651422 0.106370
0.838102 0.744912 1.171901
0.149801 -0.015340 0.565253
-1.112643 -0.222157 0.750485
0.099533 -0.385984 0.981097
-1.193191 1.026587 -0.578021
0.955747 -1.173358 -0.793458
0.259459 0.911068 -0.578147
-0.208268 -0.431850 -0.039437
-0.942391 0.548141 0.571381
0.867699 -0.474498 -0.519912
-0.889374 -0.513979 -0.871754
-0.620390 -0.283690 0.177042
0.638924 -0.946717 -0.763782
-0.330754 -0.957576 0.003725
-0.006574 0.641821 -0.818654
0.730448 -0.488106 0.665415
1.020096 0.233875 -0.726955
-0.773147 -0.515189 0.593538
-1.154948 0.381141 -0.377939
-0.482017 -0.104542 -0.336430
0.919290 0.725694 0.272682
0.263453 -0.249172 -0.814545
-0.538727 -1.236556 0.146521
-0.616828 -0.907378 1.315883
-0.334433 -0.555888 0.840620
-0.013068 -0.212639 0.802515
-0.469338 -0.047958 -0.493340
-0.101973 -0.607385 0.453996
0.668854 -0.328698 0.823879
-0.807300 0.613717 0.407726
-0.247302 -0.667793 -0.526925
0.803720 0.131060 0.501150
-1.149156 -0.326947 -0.686913
1.023170 0.448883 -0.597038
1.055053 0.878585 0.211501
-0.264191 -0.000450 0.945797
0.169730 0.490244 -0.021613
0.176988 0.951957 1.343700
